Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Variant SKU,Variant Price,Variant Inventory Qty,Image Src,nombre_zh,descripcion_zh,categoria,categoria_es,Canal,notas
pestillo-cerrojo-met-lico-60mm-con-tornillos,Pestillo / cerrojo metálico 60mm con tornillos,"Pestillo / cerrojo metálico 60mm con tornillos

📦 Características:
• 60mm
• material metálico
• Incluye tornillos

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Herramientas y Ferretería,工具五金,TRUE,VB0B978B09,65.00,10,VB0B978B09.jpg,门栓锁,,工具五金,Herramientas y Ferretería,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 65，请在审核台确认
n-meros-adhesivos-75mm-de-metal-autoadheribles,Números adhesivos 75mm / de metal / autoadheribles,"Números adhesivos 75mm / de metal / autoadheribles

📦 Características:
• Altura 75mm
• material metálico
• Diseño auto-adhesivo

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Decoración del Hogar,家居装饰,TRUE,VB0B9A9017,45.00,10,VB0B9A9017.jpg,自粘数字,,家居装饰,Decoración del Hogar,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 45，请在审核台确认
tornillos-auto-roscantes-6x60mm-cabeza-hexagonal,Tornillos auto-roscantes 6x60mm cabeza hexagonal,"Tornillos auto-roscantes 6x60mm cabeza hexagonal

📦 Características:
• 6x60mm
• cabeza hexagonal externa
• Función auto-roscado

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Herramientas y Ferretería,工具五金,TRUE,VB0BAA9E6C,35.00,10,VB0BAA9E6C.jpg,六角自攻螺丝,,工具五金,Herramientas y Ferretería,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 35，请在审核台确认
corta-as-alicate-dorado-port-til-con-estuche,Cortaúñas / alicate dorado portátil con estuche,"Cortaúñas / alicate dorado portátil con estuche

📦 Características:
• color dorado
• Empaque portátil

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Belleza y Cuidado Personal,美容个护,TRUE,VB0BB9C3D9,205.00,10,VB0BB9C3D9.jpg,指甲钳,,美容个护,Belleza y Cuidado Personal,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 205，请在审核台确认
set-arom-tico-difusor-con-bandeja-de-madera-y-5-varitas,Set aromático / difusor con bandeja de madera y 5 varitas,"Set aromático / difusor con bandeja de madera y 5 varitas

📦 Características:
• 1 bandeja de madera
• 1 difusor de varillas
• vela aromática de vidrio 1 unidad
• 1 vela de té
• 5 varillas de aromaterapia
• arena
• Piedra

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Decoración del Hogar,家居装饰,TRUE,VB0C90316D,1235.00,10,VB0C90316D.jpg,香薰摆件套装,,家居装饰,Decoración del Hogar,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 12，请在审核台确认 | 价格经二次OCR修正：12.5 → RD$ 1235
disco-de-corte-rueda-de-corte-80mm-para-metal,Disco de corte / rueda de corte 80mm para metal,"Disco de corte / rueda de corte 80mm para metal

📦 Características:
• Diámetro aprox. 80mm
• material metálico
• compatible con corte

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Herramientas y Ferretería,工具五金,TRUE,VB0CA15067,25.00,10,VB0CA15067.jpg,切割片,,工具五金,Herramientas y Ferretería,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 25，请在审核台确认
bandeja-decorativa-charola-pl-stica-dorada-rectangular,Bandeja decorativa / charola plástica dorada rectangular,"Bandeja decorativa / charola plástica dorada rectangular

📦 Características:
• marco dorado
• material plástico
• forma rectangular

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Decoración del Hogar,家居装饰,TRUE,VB0CA36810,305.00,10,VB0CA36810.jpg,装饰托盘,,家居装饰,Decoración del Hogar,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 305，请在审核台确认
n-meros-adhesivos-stickers-plateados-75mm,Números adhesivos / stickers plateados 75mm,"Números adhesivos / stickers plateados 75mm

📦 Características:
• Altura 75mm
• color plateado
• Auto-adhesivo

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Decoración del Hogar,家居装饰,TRUE,VB0CF6CB9E,45.00,10,VB0CF6CB9E.jpg,自粘数字,,家居装饰,Decoración del Hogar,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 45，请在审核台确认
osito-decorativo-verde-oro-de-resina,Osito decorativo verde/oro de resina,"Osito decorativo verde/oro de resina

📦 Características:
• Verde
• decoración dorada
• Material de resina

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Decoración del Hogar,家居装饰,TRUE,VB0D94D9D7,715.00,10,VB0D94D9D7.jpg,绿熊摆件,,家居装饰,Decoración del Hogar,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 145，请在审核台确认
corta-as-alicate-de-u-as-de-acero-inoxidable,Cortaúñas / alicate de uñas de acero inoxidable,"Cortaúñas / alicate de uñas de acero inoxidable

📦 Características:
• material de acero inoxidable
• compatible con cortar uñas y piel muerta

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Belleza y Cuidado Personal,美容个护,TRUE,VB0DF303FE,120.00,10,VB0DF303FE.jpg,指甲钳,,美容个护,Belleza y Cuidado Personal,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 120，请在审核台确认
silic-n-sellador-900ml-para-vidrio-metal-madera-cer-mica,Silicón sellador 900ml para vidrio / metal / madera / cerámica,"Silicón sellador 900ml para vidrio / metal / madera / cerámica

📦 Características:
• 900ml
• Alta adhesión
• Para vidrio, metal, concreto, madera, cerámica y plástico

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Herramientas y Ferretería,工具五金,TRUE,VB0E26860F,295.00,10,VB0E26860F.jpg,密封胶,,工具五金,Herramientas y Ferretería,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 295，请在审核台确认
juego-de-destornilladores-desarmadores-con-cinta-m-trica,Juego de destornilladores / desarmadores con cinta métrica,"Juego de destornilladores / desarmadores con cinta métrica

📦 Características:
• Cinta métrica de 2 metros
• destornillador multifuncional
• Duradero

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Herramientas y Ferretería,工具五金,TRUE,VB0E51255C,240.00,10,VB0E51255C.jpg,螺丝刀套装,,工具五金,Herramientas y Ferretería,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 240，请在审核台确认
spray-mata-cucarachas-y-hormigas-17-5oz-olor-fresco,Spray mata cucarachas y hormigas 17.5oz olor fresco,"Spray mata cucarachas y hormigas 17.5oz olor fresco

📦 Características:
• 17.5oz
• Aroma fresco para exteriores
• Mata hormigas y cucarachas

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Otros,其他,TRUE,VB0EBB7B57,435.00,10,VB0EBB7B57.jpg,杀虫喷雾,,其他,Otros,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 435，请在审核台确认
cable-de-carga-type-c-r-pido-5a-tipo-c,Cable de carga Type-C rápido 5A / tipo C,"Cable de carga Type-C rápido 5A / tipo C

📦 Características:
• puerto Type-C
• Corriente 5A
• Carga rápida

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Electrónicos y Tecnología,电子数码,TRUE,VB0EF80C2D,85.00,10,,Type-C充电线,,电子数码,Electrónicos y Tecnología,"Shopify,Facebook Marketplace","价格由 AI 从图片识别：RD$ 85，请在审核台确认 | ⚠️ AI 生图失败，可点「重新生图」重试: HTTPSConnectionPool(host='api.quickrouter.ai', port=443): Read timed out. (read timeout=120)"
masajeador-vibrador-18x4cm-140g-a-pilas-aa-multicolor,Masajeador vibrador 18x4cm 140g a pilas AA multicolor,"Masajeador vibrador 18x4cm 140g a pilas AA multicolor

📦 Características:
• Tamaño 18*4cm
• Peso 140g
• Dos pilas AA
• varios colores disponibles

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Artículos para Adultos,情趣用品,TRUE,VB0F8F5CD1,310.00,10,VB0F8F5CD1.jpg,震动按摩棒,,情趣用品,Artículos para Adultos,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 310，请在审核台确认
toallero-dorado-gancho-redondo-para-ba-o-con-tornillos,Toallero dorado / gancho redondo para baño con tornillos,"Toallero dorado / gancho redondo para baño con tornillos

📦 Características:
• color dorado
• redondo
• Con tornillos

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Baño y Sanitarios,浴室卫浴,TRUE,VB10720259,65.00,10,VB10720259.jpg,金色毛巾环,,浴室卫浴,Baño y Sanitarios,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 65，请在审核台确认
bocina-inal-mbrica-port-til-rgb,Bocina inalámbrica portátil RGB,"Bocina inalámbrica portátil RGB

📦 Características:
• efecto de luz RGB
• Portátil
• Inalámbrico

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,,,TRUE,VB109EBF31,1150.00,10,VB109EBF31.jpg,无线音箱,,,,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 175，请在审核台确认
perfume-en-caja-de-regalo-con-frasco-azul-y-spray-incluido,Perfume en caja de regalo con frasco azul y spray incluido,"Perfume en caja de regalo con frasco azul y spray incluido

📦 Características:
• Botella azul
• Incluye botella de spray
• Empaque de regalo

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Belleza y Cuidado Personal,美容个护,TRUE,VB10C53255,295.00,10,VB10C53255.jpg,香水礼盒,,美容个护,Belleza y Cuidado Personal,"Shopify,Facebook Marketplace",
tirrap-abrazadera-pl-stica-zip-tie-3x100mm-100-unidades,Tirrap / abrazadera plástica / zip tie 3x100mm (100 unidades),"Tirrap / abrazadera plástica / zip tie 3x100mm (100 unidades)

📦 Características:
• Tamaño 3x100mm
• Cantidad 100 piezas

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Herramientas y Ferretería,工具五金,TRUE,VB1118A751,20.00,10,VB1118A751.jpg,尼龙扎带,,工具五金,Herramientas y Ferretería,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 20，请在审核台确认
5-pares-pesta-as-8d-pelo-de-vis-n-hechas-a-mano,5 pares pestañas 8D pelo de visón hechas a mano,"5 pares pestañas 8D pelo de visón hechas a mano

📦 Características:
• 5 pares
• 8D
• Hecho a mano
• Pelo sintético tipo visón

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Belleza y Cuidado Personal,美容个护,TRUE,VB11B46935,150.00,10,VB11B46935.jpg,8D仿貂假睫毛,,美容个护,Belleza y Cuidado Personal,"Shopify,Facebook Marketplace","品名由豆包识图生成 conf=0.90，卖点:['5对装', '8D', '手工制作', '仿貂毛']"
set-de-cuidado-personal-con-perfume-y-m-s-rojo-y-con-detalle,"Set de cuidado personal con perfume y más, rojo y con detalles dorados","Set de cuidado personal con perfume y más, rojo y con detalles dorados

📦 Características:
• Empaque rojo
• Incluye perfume, gel de baño, crema corporal
• decoración dorada

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Belleza y Cuidado Personal,美容个护,TRUE,VB121E945C,495.00,10,VB121E945C.jpg,香氛礼盒,,美容个护,Belleza y Cuidado Personal,"Shopify,Facebook Marketplace",
corta-as-corta-u-as-de-acero-inoxidable,Cortaúñas / corta uñas de acero inoxidable,"Cortaúñas / corta uñas de acero inoxidable

📦 Características:
• material de acero inoxidable
• apto para cortar uñas y piel muerta

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Belleza y Cuidado Personal,美容个护,TRUE,VB122EA612,130.00,10,VB122EA612.jpg,指甲剪,,美容个护,Belleza y Cuidado Personal,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 130，请在审核台确认
condones-preservativos-de-l-tex-natural-10-unidades,Condones / preservativos de látex natural 10 unidades,"Condones / preservativos de látex natural 10 unidades

📦 Características:
• 10 hojas
• Látex natural

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Artículos para Adultos,情趣用品,TRUE,VB126C7790,180.00,10,VB126C7790.jpg,天然乳胶套,,情趣用品,Artículos para Adultos,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 180，请在审核台确认
letrero-mujer-madera-con-cuerda-cartel-ba-o-madera,Letrero mujer madera con cuerda / cartel baño madera,"Letrero mujer madera con cuerda / cartel baño madera

📦 Características:
• De madera
• Diseño con cuerda

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Decoración del Hogar,家居装饰,TRUE,VB126E19D5,170.00,10,VB126E19D5.jpg,女性标识牌,,家居装饰,Decoración del Hogar,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 170，请在审核台确认
perfume-para-hombre-88ml-con-tapa-dorada-y-detalle-rojo-eleg,Perfume para hombre 88ml con tapa dorada y detalle rojo elegante,"Perfume para hombre 88ml con tapa dorada y detalle rojo elegante

📦 Características:
• Capacidad 88mL
• tapa dorada
• Anillo decorativo rojo

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Belleza y Cuidado Personal,美容个护,TRUE,VB1272004A,120.00,10,VB1272004A.jpg,男士香水,,美容个护,Belleza y Cuidado Personal,"Shopify,Facebook Marketplace",
l-quido-acr-lico-para-u-as-150ml-color-violeta,Líquido acrílico para uñas / 150ml color violeta,"Pintura acrílica líquida / colorante 150ml violeta

📦 Características:
• 150ml
• Líquido morado

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Belleza y Cuidado Personal,美容个护,TRUE,VB128CE19B,225.00,10,VB128CE19B.jpg,丙烯液体,,美容个护,Belleza y Cuidado Personal,"Shopify,Facebook Marketplace",
aud-fonos-inal-mbricos-bluetooth-blancos-t-ctiles-larga-dura,Audífonos inalámbricos / Bluetooth blancos táctiles larga duración,"Audífonos inalámbricos / Bluetooth blancos táctiles larga duración

📦 Características:
• un set
• Blanco
• operación táctil
• larga duración

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Electrónicos y Tecnología,电子数码,TRUE,VB12E62506,595.00,10,VB12E62506.jpg,无线耳机,,电子数码,Electrónicos y Tecnología,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 595，请在审核台确认
escarcha-glitter-brillo-para-u-as-variados-colores,Escarcha / glitter / brillo para uñas - Variados colores,"Escarcha / glitter / brillo para uñas - Variados colores

📦 Características:
• varios colores
• Empaque pequeño
• apto para decoración de uñas

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Belleza y Cuidado Personal,美容个护,TRUE,VB12F3B655,325.00,10,VB12F3B655.jpg,指甲装饰亮片,,美容个护,Belleza y Cuidado Personal,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 325，请在审核台确认
